urls,filename,resolution,variable,model,szenario,time
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp370_2041-2060.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp585_2041-2060.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_tmin_FIO-ESM-2-0_ssp126_2041-2060.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp126_2041-2060.tif,1_10m,tmin,FIO-ESM-2-0,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_tmax_FIO-ESM-2-0_ssp126_2041-2060.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp126_2041-2060.tif,1_10m,tmax,FIO-ESM-2-0,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_prec_FIO-ESM-2-0_ssp126_2041-2060.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp126_2041-2060.tif,1_10m,prec,FIO-ESM-2-0,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_bioc_FIO-ESM-2-0_ssp126_2041-2060.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp126_2041-2060.tif,1_10m,bioc,FIO-ESM-2-0,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_tmin_FIO-ESM-2-0_ssp245_2041-2060.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp245_2041-2060.tif,1_10m,tmin,FIO-ESM-2-0,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_tmax_FIO-ESM-2-0_ssp245_2041-2060.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp245_2041-2060.tif,1_10m,tmax,FIO-ESM-2-0,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_prec_FIO-ESM-2-0_ssp245_2041-2060.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp245_2041-2060.tif,1_10m,prec,FIO-ESM-2-0,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_bioc_FIO-ESM-2-0_ssp245_2041-2060.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp245_2041-2060.tif,1_10m,bioc,FIO-ESM-2-0,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_tmin_FIO-ESM-2-0_ssp585_2041-2060.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp585_2041-2060.tif,1_10m,tmin,FIO-ESM-2-0,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_tmax_FIO-ESM-2-0_ssp585_2041-2060.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp585_2041-2060.tif,1_10m,tmax,FIO-ESM-2-0,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_prec_FIO-ESM-2-0_ssp585_2041-2060.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp585_2041-2060.tif,1_10m,prec,FIO-ESM-2-0,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_bioc_FIO-ESM-2-0_ssp585_2041-2060.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp585_2041-2060.tif,1_10m,bioc,FIO-ESM-2-0,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_tmin_GFDL-ESM4_ssp126_2041-2060.tif,wc2.1_10m_tmin_GFDL-ESM4_ssp126_2041-2060.tif,1_10m,tmin,GFDL-ESM4,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_tmax_GFDL-ESM4_ssp126_2041-2060.tif,wc2.1_10m_tmax_GFDL-ESM4_ssp126_2041-2060.tif,1_10m,tmax,GFDL-ESM4,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_prec_GFDL-ESM4_ssp126_2041-2060.tif,wc2.1_10m_prec_GFDL-ESM4_ssp126_2041-2060.tif,1_10m,prec,GFDL-ESM4,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_bioc_GFDL-ESM4_ssp126_2041-2060.tif,wc2.1_10m_bioc_GFDL-ESM4_ssp126_2041-2060.tif,1_10m,bioc,GFDL-ESM4,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_tmin_GFDL-ESM4_ssp370_2041-2060.tif,wc2.1_10m_tmin_GFDL-ESM4_ssp370_2041-2060.tif,1_10m,tmin,GFDL-ESM4,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_tmax_GFDL-ESM4_ssp370_2041-2060.tif,wc2.1_10m_tmax_GFDL-ESM4_ssp370_2041-2060.tif,1_10m,tmax,GFDL-ESM4,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_prec_GFDL-ESM4_ssp370_2041-2060.tif,wc2.1_10m_prec_GFDL-ESM4_ssp370_2041-2060.tif,1_10m,prec,GFDL-ESM4,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_bioc_GFDL-ESM4_ssp370_2041-2060.tif,wc2.1_10m_bioc_GFDL-ESM4_ssp370_2041-2060.tif,1_10m,bioc,GFDL-ESM4,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp585/wc2.1_10m_prec_GFDL-ESM4_ssp585_2041-2060.tif,wc2.1_10m_prec_GFDL-ESM4_ssp585_2041-2060.tif,1_10m,prec,GFDL-ESM4,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_tmin_GISS-E2-1-G_ssp126_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp126_2041-2060.tif,1_10m,tmin,GISS-E2-1-G,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_tmax_GISS-E2-1-G_ssp126_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp126_2041-2060.tif,1_10m,tmax,GISS-E2-1-G,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_prec_GISS-E2-1-G_ssp126_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp126_2041-2060.tif,1_10m,prec,GISS-E2-1-G,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_bioc_GISS-E2-1-G_ssp126_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp126_2041-2060.tif,1_10m,bioc,GISS-E2-1-G,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_tmin_GISS-E2-1-G_ssp245_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp245_2041-2060.tif,1_10m,tmin,GISS-E2-1-G,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_tmax_GISS-E2-1-G_ssp245_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp245_2041-2060.tif,1_10m,tmax,GISS-E2-1-G,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_prec_GISS-E2-1-G_ssp245_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp245_2041-2060.tif,1_10m,prec,GISS-E2-1-G,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_bioc_GISS-E2-1-G_ssp245_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp245_2041-2060.tif,1_10m,bioc,GISS-E2-1-G,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_tmin_GISS-E2-1-G_ssp370_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp370_2041-2060.tif,1_10m,tmin,GISS-E2-1-G,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_tmax_GISS-E2-1-G_ssp370_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp370_2041-2060.tif,1_10m,tmax,GISS-E2-1-G,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_prec_GISS-E2-1-G_ssp370_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp370_2041-2060.tif,1_10m,prec,GISS-E2-1-G,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_bioc_GISS-E2-1-G_ssp370_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp370_2041-2060.tif,1_10m,bioc,GISS-E2-1-G,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_tmin_GISS-E2-1-G_ssp585_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp585_2041-2060.tif,1_10m,tmin,GISS-E2-1-G,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_tmax_GISS-E2-1-G_ssp585_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp585_2041-2060.tif,1_10m,tmax,GISS-E2-1-G,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_prec_GISS-E2-1-G_ssp585_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp585_2041-2060.tif,1_10m,prec,GISS-E2-1-G,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_bioc_GISS-E2-1-G_ssp585_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp585_2041-2060.tif,1_10m,bioc,GISS-E2-1-G,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_tmin_GISS-E2-1-H_ssp126_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp126_2041-2060.tif,1_10m,tmin,GISS-E2-1-H,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_tmax_GISS-E2-1-H_ssp126_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-H_ssp126_2041-2060.tif,1_10m,tmax,GISS-E2-1-H,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_prec_GISS-E2-1-H_ssp126_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-H_ssp126_2041-2060.tif,1_10m,prec,GISS-E2-1-H,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_bioc_GISS-E2-1-H_ssp126_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-H_ssp126_2041-2060.tif,1_10m,bioc,GISS-E2-1-H,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp245/wc2.1_10m_tmin_GISS-E2-1-H_ssp245_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp245_2041-2060.tif,1_10m,tmin,GISS-E2-1-H,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp245/wc2.1_10m_tmax_GISS-E2-1-H_ssp245_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-H_ssp245_2041-2060.tif,1_10m,tmax,GISS-E2-1-H,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp245/wc2.1_10m_prec_GISS-E2-1-H_ssp245_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-H_ssp245_2041-2060.tif,1_10m,prec,GISS-E2-1-H,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp245/wc2.1_10m_bioc_GISS-E2-1-H_ssp245_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-H_ssp245_2041-2060.tif,1_10m,bioc,GISS-E2-1-H,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp370/wc2.1_10m_tmin_GISS-E2-1-H_ssp370_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp370_2041-2060.tif,1_10m,tmin,GISS-E2-1-H,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp370/wc2.1_10m_tmax_GISS-E2-1-H_ssp370_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-H_ssp370_2041-2060.tif,1_10m,tmax,GISS-E2-1-H,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp370/wc2.1_10m_prec_GISS-E2-1-H_ssp370_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-H_ssp370_2041-2060.tif,1_10m,prec,GISS-E2-1-H,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp370/wc2.1_10m_bioc_GISS-E2-1-H_ssp370_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-H_ssp370_2041-2060.tif,1_10m,bioc,GISS-E2-1-H,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp585/wc2.1_10m_tmin_GISS-E2-1-H_ssp585_2041-2060.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp585_2041-2060.tif,1_10m,tmin,GISS-E2-1-H,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp585/wc2.1_10m_tmax_GISS-E2-1-H_ssp585_2041-2060.tif,wc2.1_10m_tmax_GISS-E2-1-H_ssp585_2041-2060.tif,1_10m,tmax,GISS-E2-1-H,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp585/wc2.1_10m_prec_GISS-E2-1-H_ssp585_2041-2060.tif,wc2.1_10m_prec_GISS-E2-1-H_ssp585_2041-2060.tif,1_10m,prec,GISS-E2-1-H,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp585/wc2.1_10m_bioc_GISS-E2-1-H_ssp585_2041-2060.tif,wc2.1_10m_bioc_GISS-E2-1-H_ssp585_2041-2060.tif,1_10m,bioc,GISS-E2-1-H,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp126/wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp126_2041-2060.tif,wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp126_2041-2060.tif,1_10m,tmin,HadGEM3-GC31-LL,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp126/wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp126_2041-2060.tif,wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp126_2041-2060.tif,1_10m,tmax,HadGEM3-GC31-LL,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp126/wc2.1_10m_prec_HadGEM3-GC31-LL_ssp126_2041-2060.tif,wc2.1_10m_prec_HadGEM3-GC31-LL_ssp126_2041-2060.tif,1_10m,prec,HadGEM3-GC31-LL,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp126/wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp126_2041-2060.tif,wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp126_2041-2060.tif,1_10m,bioc,HadGEM3-GC31-LL,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp245/wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp245_2041-2060.tif,wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp245_2041-2060.tif,1_10m,tmin,HadGEM3-GC31-LL,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp245/wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp245_2041-2060.tif,wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp245_2041-2060.tif,1_10m,tmax,HadGEM3-GC31-LL,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp245/wc2.1_10m_prec_HadGEM3-GC31-LL_ssp245_2041-2060.tif,wc2.1_10m_prec_HadGEM3-GC31-LL_ssp245_2041-2060.tif,1_10m,prec,HadGEM3-GC31-LL,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp245/wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp245_2041-2060.tif,wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp245_2041-2060.tif,1_10m,bioc,HadGEM3-GC31-LL,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp585/wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp585_2041-2060.tif,wc2.1_10m_tmin_HadGEM3-GC31-LL_ssp585_2041-2060.tif,1_10m,tmin,HadGEM3-GC31-LL,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp585/wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp585_2041-2060.tif,wc2.1_10m_tmax_HadGEM3-GC31-LL_ssp585_2041-2060.tif,1_10m,tmax,HadGEM3-GC31-LL,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp585/wc2.1_10m_prec_HadGEM3-GC31-LL_ssp585_2041-2060.tif,wc2.1_10m_prec_HadGEM3-GC31-LL_ssp585_2041-2060.tif,1_10m,prec,HadGEM3-GC31-LL,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/HadGEM3-GC31-LL/ssp585/wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp585_2041-2060.tif,wc2.1_10m_bioc_HadGEM3-GC31-LL_ssp585_2041-2060.tif,1_10m,bioc,HadGEM3-GC31-LL,ssp585,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp126/wc2.1_10m_tmin_INM-CM4-8_ssp126_2041-2060.tif,wc2.1_10m_tmin_INM-CM4-8_ssp126_2041-2060.tif,1_10m,tmin,INM-CM4-8,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp126/wc2.1_10m_tmax_INM-CM4-8_ssp126_2041-2060.tif,wc2.1_10m_tmax_INM-CM4-8_ssp126_2041-2060.tif,1_10m,tmax,INM-CM4-8,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp126/wc2.1_10m_prec_INM-CM4-8_ssp126_2041-2060.tif,wc2.1_10m_prec_INM-CM4-8_ssp126_2041-2060.tif,1_10m,prec,INM-CM4-8,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp126/wc2.1_10m_bioc_INM-CM4-8_ssp126_2041-2060.tif,wc2.1_10m_bioc_INM-CM4-8_ssp126_2041-2060.tif,1_10m,bioc,INM-CM4-8,ssp126,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp245/wc2.1_10m_tmin_INM-CM4-8_ssp245_2041-2060.tif,wc2.1_10m_tmin_INM-CM4-8_ssp245_2041-2060.tif,1_10m,tmin,INM-CM4-8,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp245/wc2.1_10m_tmax_INM-CM4-8_ssp245_2041-2060.tif,wc2.1_10m_tmax_INM-CM4-8_ssp245_2041-2060.tif,1_10m,tmax,INM-CM4-8,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp245/wc2.1_10m_prec_INM-CM4-8_ssp245_2041-2060.tif,wc2.1_10m_prec_INM-CM4-8_ssp245_2041-2060.tif,1_10m,prec,INM-CM4-8,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp245/wc2.1_10m_bioc_INM-CM4-8_ssp245_2041-2060.tif,wc2.1_10m_bioc_INM-CM4-8_ssp245_2041-2060.tif,1_10m,bioc,INM-CM4-8,ssp245,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp370/wc2.1_10m_tmin_INM-CM4-8_ssp370_2041-2060.tif,wc2.1_10m_tmin_INM-CM4-8_ssp370_2041-2060.tif,1_10m,tmin,INM-CM4-8,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp370/wc2.1_10m_tmax_INM-CM4-8_ssp370_2041-2060.tif,wc2.1_10m_tmax_INM-CM4-8_ssp370_2041-2060.tif,1_10m,tmax,INM-CM4-8,ssp370,2041-2060
https://geodata.ucdavis.edu/cmip6/10m/INM-CM4-8/ssp370/wc2.1_10m_prec_INM-CM4-8_ssp370_2041-2060.tif,wc2.1_10m_prec_INM-CM4-8_ssp370_2041-2060.tif,1_10m,prec,INM-CM4-8,ssp370,2041-2060
